title,short_description,full_description,price,images/0,images/1,url,images/2,images/3
Terapia schematów i małżeńska kurs online,Dostarczenie podstawowej wiedzy dotyczącej terapii schematów. ,"Cel szkolenia:  jest dostarczenie podstawowej wiedzy dotyczącej terapii schematów. Szkolenie uzupełnione jest o moduł terapii małżeńskiej.
Dodatkowe informacje:Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie otrzymujesz materiał w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Terapia-schematow-i-malzenska-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Program-terapia-schematow-100x100.png,https://www.kursyzdalne.com/produkt/terapia-schematow-i-malzenska-kurs-online/,,
Tworzenie programów profilaktycznych i psychoedukacyjnych z metodyką treningu radzenia sobie ze stresem kurs online,Szkolenie ma dostarczyć wiedzę na temat konstruowania programów profilaktycznych oraz psychoedukacyjnych. ,"Cel szkolenia:   jest zdobycie wiedzy o oraz umiejętności związanych z konstruowaniem programów profilaktycznych oraz psychoedukacyjnych. Uczestnik szkolenia zapozna się ze strukturą programu profilaktycznego. Zdobędzie wiedzę prawidłowego modelowania działań wychowawczych i profilaktycznych. Tematyka szkolenia obejmuje również metodykę profilaktyki uzależnień oraz treningu radzenia sobie ze stresem.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Programy-profilaktyczne-i-psychoedukacyjne-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Programy-profilaktyczne-100x100.png,https://www.kursyzdalne.com/produkt/tworzenie-programow-profilaktycznych-kurs-online/,,
Tyflopedagogika z elementami surdopedagogiki kurs online,"Przedstawienie zagadnień ogólnych związanych z tyflopsychologią, charakterystyki wad wzroku, a także specyfiki nauczania dzieci z uszkodzeniami wzorku.","Cel szkolenia:   jest przedstawienie zagadnień ogólnych związanych z tyflopsychologią, charakterystyki wad wzroku, a także specyfiki nauczania dzieci z uszkodzeniami wzorku. W szkoleniu omówiono również temat rewalidacji osób słabowidzących i niewidomych wraz z omówieniem charakteru postaw wobec osób niepełnosprawnych. W szkoleniu zawarto także cele surdopedagogiki, wraz z opisem budowy i działania narządu słuchu oraz przedstawiono model medyczny i społeczno-kulturowy głuchoty.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień terapeutycznych.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",239.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Tyflopedagogika-z-elementami-surdopedagogiki-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Tyflopedagogika-100x100.png,https://www.kursyzdalne.com/produkt/tyflopedagogika-z-elementami-surdopedagogiki-kurs-online/,,
"Wybrane problemy psychiatrii i psychopatologii z elementami terapii za pomocą muzyki, plastyki i sztuki kurs online","Jest przybliżenie tematyki problemów psychiatrii i psychopatologii wraz z omówieniem zagadnień zasad badania psychiatrycznego, testów psychologicznych, psychoterapii i procesów emocjonalnych.","Cel szkolenia:  jest przybliżenie tematyki problemów psychiatrii i psychopatologii wraz z omówieniem zagadnień zasad badania psychiatrycznego, testów psychologicznych, psychoterapii i procesów emocjonalnych.
W szkoleniu zawarto wiedzę z zakresu terapii poprzez muzykę, plastykę oraz sztukę.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",179.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Problemy-psychiatrii-i-psychopatologii-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/problemy-psychopatologii-program-100x100.png,https://www.kursyzdalne.com/produkt/wybrane-problemy-psychiatrii-i-psychopatologii/,,
"Zaburzenia neurorozwojowe (ADHD, Autyzm, Zespół Aspergera) teoria i praktyka kurs online","Szkolenie dostarcza wiedzy dotyczącej zaburzeń neurorozwojowych u dzieci – ADHD, Autyzm, Zespół Aspergera.","Cel szkolenia:  jest zdobycie umiejętności do pracy z dziećmi i młodzieżą z zaburzeniami neurorozwojowymi tj. Autyzmem, Zespołem Aspergera oraz ADHD. Uczestnik zdobędzie umiejętność sporządzania Indywidualnego Programu Edukacyjno-Terapeutycznego. Uczestnik szkolenia zapozna się również z metodami i technikami stosowanymi w procesie terapeutycznym w zaburzeniach neurorozwojowych.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie. Nie nadaje uprawnień do bycia terapeutą behawioralnym pracującym z osobami z zaburzeniami neurorozwojowymi.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",149.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Zaburzenia-neurorozwojowe-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Zaburzenia-neurororozwojowe-program-100x100.jpg,https://www.kursyzdalne.com/produkt/zaburzenia-neurorozwojowe-adhd-autyzm-zespol-aspergera-teoria-i-praktyka-kurs-online/,,
Zaburzenia rozwoju u dzieci i młodzieży (Autyzm i ADHD) z elementami pedagogiki specjalnej kurs online,Szkolenie  ma na celu dostarczenie niezbędnej wiedzy pozwalającej zrozumieć trudności dziecka z autyzmem oraz ADHD.,"Cel szkolenia:   jest dostarczenie niezbędnej wiedzy pozwalającej zrozumieć trudności dziecka z autyzmem oraz ADHD.  Celem szkolenia jest dostarczenie podstawowych zasad pracy z dziećmi i młodzieżą z zaburzeniami rozwoju.  Uczestnik szkolenia pozna również elementy pedagogiki specjalnej oraz zarys psychologicznych i praktycznych metod do oceny rozwoju dziecka.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do bycia terapeutą behawioralnym pracującym z osobami z zaburzeniami neurorozwojowymi.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",169.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Zaburzenia-rozwoju-z-pedagogiką-specjaną-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/zaburzenia-rozwoju-program-100x100.jpg,https://www.kursyzdalne.com/produkt/zaburzenia-rozwoju-u-dzieci-i-mlodziezy-kurs-online/,,
Zastosowanie metody projektów do pracy edukacyjno-dydaktycznej z elementami doradztwa zawodowego kurs online,"Jest zapoznanie uczestnika z podstawami Pedeutologii, w tym osobowości nauczyciela, jego kompetencji i roli zawodowej.","Cel szkolenia:  jest zapoznanie uczestnika z podstawami Pedeutologii, w tym osobowości nauczyciela, jego kompetencji i roli zawodowej. Omówiono także warsztat trenera-szkoleniowca. Szkolenie zawiera wiedzę dotyczącą metody projektów w pracy edukacyjno-dydaktycznej, socjologii edukacji oraz podstaw doradztwa zawodowego.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",199.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Metody-projektów-w-pracy-edukacyjno-dydaktycznej-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Projekty-w-szkole-program-100x100.png,https://www.kursyzdalne.com/produkt/zastosowanie-metody-projektow-kurs-online/,,
Podstawy diagnozy pedagogicznej z elementami poradnictwa kurs online,Szkolenie dostarcza zdobycie podstawowej wiedzy związanej z diagnostyką pedagogiczną. ,"Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z diagnostyką pedagogiczną. Uczestnik szkolenia zapozna się z etapami, funkcjami  oraz uwarunkowaniami  prawidłowej diagnozy. Pozna również techniki budowania kontaktu diagnostycznego. Szkolenie obejmuje również elementy poradnictwa, które często jest nieodzownym elementem procesu diagnostycznego.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",149.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnoza-pedagogiczna-z-poradnictwem-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnoza-program-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-diagnozy-pedagogicznej-z-elementami-poradnictwa-kurs-online/,,
Podstawy diagnozy trudności edukacyjnych dzieci i młodzieży kurs online,"Szkolenie dostarcza wiedzy związanych z tematem lateralizacji, diagnozy sensorycznej i inteligencji wielorakiej. ","Cel szkolenia:   Uczestnik szkolenia pozna kluczowe kwestie związane z tematem dysleksji, dowie się jak poznawać cechy dyslektyków, jak diagnozować dysleksję i jak pracować terapeutycznie z dyslektykami. Zapozna się z tematem lateralizacji, diagnozy sensorycznej i inteligencji wielorakiej.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie. Nie nadaje uprawnień do prowadzenia zajęć: rewalidacyjnych, korekcyjno-kompensacyjnych oraz terapii pedagogicznej.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",119.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnoza-trudności-edukacyjnych-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnoza-trudnosci-program-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-diagnozy-trudnosci-edukacyjnych-dzieci-i-mlodziezy-kurs-online/,,
Podstawy neuropsychologii z diagnozą i terapią zaburzeń osób z dysfunkcjami neurologicznymi kurs online,Przedstawienie podstaw neuropsychologii wraz z zagadnieniami diagnozy.,"Cel szkolenia:   jest przedstawienie podstaw neuropsychologii wraz z zagadnieniami diagnozy i terapii zaburzeń osób w przebiegu dysfunkcji neurologicznych. W szkoleniu zawarto także zagadnienie dobrostanu psychicznego, edukacji zdrowotnej, promocji zdrowia oraz zdrowia psychicznego.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Neuropsychologia-z-diagnozą-i-terapią-zaburzeń-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/neurologia-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-neuropsychologii-z-diagnoza-i-terapia/,,
Podstawy pedagogiki specjalnej z elementami terapii poznawczo-behawioralnej kurs online,Szkolenie umożliwia zdobycie podstawowej wiedzy dotyczącej pedagogiki specjalnej.,"Cel szkolenia:   jest zdobycie podstawowej wiedzy dotyczącej pedagogiki specjalnej. Tematyka szkolenia obejmuje zagadnienia związane z oligofrenopedagogiką, tyflopedagogiką, surdopedagogiką, pedagogiką terapeutyczną jak również resocjalizacyjną.  Uczestnik zdobędzie również wiedzę do stosowania technik poznawczo-behawioralnych mających zastosowanie w szeroko pojętej profilaktyce oraz terapii.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do prowadzenia zajęć: rewalidacyjnych, korekcyjno-kompensacyjnych oraz terapii pedagogicznej.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",119.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pedagogika-specjalna-z-terapią-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pedagogika-specjalna-program-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-pedagogiki-specjalnej-z-elementami-terapii-poznawczo-behawioralnej-kurs-online/,,
